2.4000000000000004,11.200000000000001,19.950000000000003
5.2,7.2,47.25
8.0,53.6,49.2
0.4,12.8,55.7
6.4,55.2,53.1
7.2,72.8,65.45
6.4,16.0,40.1
2.0,68.8,64.80000000000001
3.2,39.2,45.95
0.8,42.400000000000006,41.4
3.6,17.6,40.1
7.2,26.400000000000002,46.6
7.6000000000000005,31.200000000000003,32.95
2.8000000000000003,18.400000000000002,47.25
2.0,22.400000000000002,49.85
6.4,21.6,18.65
2.8000000000000003,41.6,60.9
6.800000000000001,44.800000000000004,22.55
2.4000000000000004,41.6,18.65
6.800000000000001,73.60000000000001,16.05
0.8,13.600000000000001,63.5
7.6000000000000005,36.0,70.0
6.4,50.400000000000006,62.2
3.6,12.8,40.1
6.800000000000001,1.6,20.6
1.6,34.4,66.75
0.0,1.6,8.25
2.0,42.400000000000006,22.55
6.4,44.800000000000004,46.6
0.8,14.4,63.5
3.6,12.0,50.5
0.4,72.0,68.7
7.6000000000000005,71.2,53.1
1.6,64.0,32.95
4.0,15.200000000000001,55.050000000000004
2.8000000000000003,17.6,36.85
3.6,63.2,49.85
3.2,38.400000000000006,30.35
7.6000000000000005,8.8,68.05000000000001
0.0,47.2,59.6
1.6,12.0,6.95
2.4000000000000004,4.800000000000001,16.700000000000003
5.2,37.6,54.4
0.4,70.4,30.35
0.8,26.400000000000002,13.450000000000001
8.0,32.800000000000004,53.1
7.6000000000000005,44.800000000000004,22.55
6.0,63.2,51.15
2.8000000000000003,23.200000000000003,20.6
4.4,26.400000000000002,64.15
4.4,76.80000000000001,18.65
6.800000000000001,59.2,51.800000000000004
5.6000000000000005,56.0,32.95
7.2,15.200000000000001,38.15
5.2,36.800000000000004,31.0
2.0,15.200000000000001,11.5
4.4,27.200000000000003,49.85
6.800000000000001,15.200000000000001,67.4
2.0,12.0,60.9
6.800000000000001,37.6,63.5
3.2,56.0,45.300000000000004
5.2,10.4,29.05
5.2,72.8,31.0
5.2,68.8,36.2
2.4000000000000004,59.2,70.0
7.6000000000000005,9.600000000000001,38.15
0.8,28.8,45.95
2.8000000000000003,50.400000000000006,18.65
4.800000000000001,2.4000000000000004,62.2
4.0,52.800000000000004,68.05000000000001
6.800000000000001,42.400000000000006,36.85
4.0,34.4,51.15
2.4000000000000004,74.4,12.8
2.8000000000000003,64.0,16.05
7.2,56.0,66.1
8.0,62.400000000000006,18.0
8.0,27.200000000000003,70.0
5.2,20.8,68.7
0.4,21.6,21.900000000000002
3.6,22.400000000000002,6.95
2.0,14.4,16.700000000000003
4.0,42.400000000000006,68.7
5.2,38.400000000000006,15.4
8.0,54.400000000000006,24.5
2.8000000000000003,12.0,49.85
0.8,43.2,20.6
7.2,45.6,70.0
6.4,68.0,19.3
1.2000000000000002,30.400000000000002,34.900000000000006
3.6,17.6,37.5
1.6,70.4,38.800000000000004
4.0,49.6,60.9
3.2,32.0,53.1
2.8000000000000003,39.2,57.65
6.0,7.2,14.1
4.0,46.400000000000006,33.6
7.6000000000000005,44.0,70.0
0.4,1.6,45.95
6.4,64.8,7.6
7.6000000000000005,68.8,29.05
5.6000000000000005,38.400000000000006,40.1
4.0,11.200000000000001,29.05
0.4,6.4,40.75
2.8000000000000003,48.0,18.0
7.6000000000000005,15.200000000000001,31.650000000000002
8.0,7.2,17.35
8.0,5.6000000000000005,60.9
0.4,26.400000000000002,57.65
1.2000000000000002,70.4,59.6
3.6,71.2,21.25
3.6,72.8,42.050000000000004
5.6000000000000005,53.6,38.15
1.6,8.0,18.0
0.4,4.800000000000001,18.65
7.6000000000000005,26.400000000000002,6.3
4.4,12.8,66.1
6.0,14.4,7.6
0.8,54.400000000000006,25.150000000000002
3.2,16.8,49.2
3.2,20.8,44.65
1.2000000000000002,52.800000000000004,29.05
5.2,44.0,39.45
3.2,20.8,55.050000000000004
3.2,71.2,50.5
6.0,72.0,55.7
0.0,18.400000000000002,7.6
4.800000000000001,66.4,27.1
3.6,31.200000000000003,52.45
5.2,22.400000000000002,69.35000000000001
4.800000000000001,60.0,42.7
5.2,6.4,59.6
1.6,54.400000000000006,58.95
0.4,46.400000000000006,50.5
1.6,76.80000000000001,47.9
4.800000000000001,64.0,30.35
6.4,34.4,34.900000000000006
5.2,72.0,21.25
0.0,32.800000000000004,25.150000000000002
2.0,31.200000000000003,50.5
1.6,68.0,58.95
5.6000000000000005,42.400000000000006,46.6
6.4,60.0,8.25
6.4,6.4,66.1
0.0,66.4,40.1
6.4,29.6,18.65
4.0,12.0,48.550000000000004
5.6000000000000005,12.0,34.900000000000006
1.6,62.400000000000006,21.25
1.2000000000000002,27.200000000000003,69.35000000000001
1.2000000000000002,32.0,41.4
3.6,12.8,44.0
0.8,73.60000000000001,54.4
1.6,1.6,14.75
2.0,56.0,31.650000000000002
4.4,35.2,25.150000000000002
8.0,44.800000000000004,12.15
0.0,12.0,44.0
6.800000000000001,10.4,42.050000000000004
5.2,25.6,19.3
4.800000000000001,59.2,58.300000000000004
2.0,40.0,62.85
4.800000000000001,79.2,47.9
6.0,34.4,41.4
2.8000000000000003,65.60000000000001,47.9
8.0,44.0,24.5
7.6000000000000005,46.400000000000006,31.0
5.6000000000000005,38.400000000000006,29.7
5.6000000000000005,38.400000000000006,41.4
3.2,67.2,62.2
0.8,12.8,45.300000000000004
6.800000000000001,49.6,19.950000000000003
1.6,36.800000000000004,64.80000000000001
4.800000000000001,11.200000000000001,51.800000000000004
0.8,50.400000000000006,45.95
0.4,43.2,9.55
5.6000000000000005,68.8,38.800000000000004
8.0,28.8,13.450000000000001
3.6,23.200000000000003,49.2
3.2,73.60000000000001,32.3
2.4000000000000004,56.800000000000004,41.4
0.0,8.8,45.300000000000004
2.0,40.0,36.85
3.2,39.2,14.1
3.6,0.0,33.6
6.0,20.8,58.95
3.6,64.8,45.95
2.4000000000000004,68.0,14.1
5.6000000000000005,73.60000000000001,42.050000000000004
4.0,40.0,66.75
7.2,4.800000000000001,8.9
2.8000000000000003,4.0,68.7
0.8,1.6,18.0
7.6000000000000005,28.0,34.900000000000006
1.6,3.2,18.0
6.800000000000001,67.2,64.80000000000001
1.6,12.0,17.35
7.6000000000000005,45.6,31.650000000000002
6.0,55.2,66.1
4.0,65.60000000000001,55.050000000000004
2.8000000000000003,44.800000000000004,40.75
6.0,23.200000000000003,51.15
6.0,28.8,36.2
4.800000000000001,16.0,14.1
7.2,57.6,40.75
3.6,17.6,8.9
1.6,48.800000000000004,58.300000000000004
3.2,28.0,5.0
1.6,42.400000000000006,22.55
0.8,26.400000000000002,42.050000000000004
5.6000000000000005,6.4,50.5
2.0,45.6,40.75
2.8000000000000003,8.0,36.85
2.4000000000000004,66.4,52.45
5.2,12.8,46.6
1.6,63.2,5.65
2.8000000000000003,45.6,6.95
6.4,39.2,7.6
5.6000000000000005,14.4,68.7
0.0,61.6,33.6
5.6000000000000005,16.8,46.6
6.0,76.80000000000001,44.0
3.2,45.6,33.6
2.8000000000000003,9.600000000000001,55.050000000000004
4.800000000000001,2.4000000000000004,27.1
7.2,18.400000000000002,60.9
0.4,13.600000000000001,42.050000000000004
6.0,75.2,44.65
2.0,64.8,36.85
5.2,32.800000000000004,15.4
4.4,66.4,25.8
1.2000000000000002,18.400000000000002,45.300000000000004
3.6,52.800000000000004,53.75
3.2,57.6,42.7
2.8000000000000003,64.8,55.050000000000004
2.0,14.4,55.050000000000004
2.8000000000000003,63.2,62.85
2.4000000000000004,48.0,66.75
5.6000000000000005,68.8,8.25
3.6,66.4,33.6
1.2000000000000002,52.0,19.3
6.4,8.8,42.050000000000004
6.4,47.2,34.900000000000006
2.0,7.2,49.85
7.2,66.4,61.550000000000004
1.6,36.0,60.9
2.8000000000000003,47.2,7.6
7.2,5.6000000000000005,60.9
7.2,32.800000000000004,31.650000000000002
6.0,56.0,33.6
7.6000000000000005,56.800000000000004,63.5
6.4,73.60000000000001,19.3
2.4000000000000004,75.2,35.55
5.2,8.0,18.0
4.4,27.200000000000003,28.400000000000002
6.800000000000001,73.60000000000001,63.5
7.2,4.0,16.05
5.2,31.200000000000003,42.050000000000004
2.8000000000000003,80.0,55.7
7.2,9.600000000000001,55.7
3.6,64.8,41.4
2.8000000000000003,41.6,60.25
3.6,52.0,32.95
4.4,23.200000000000003,57.0
6.800000000000001,78.4,45.300000000000004
7.2,61.6,8.25
6.0,28.0,55.7
1.6,40.0,43.35
7.6000000000000005,35.2,7.6
7.6000000000000005,21.6,29.7
6.4,34.4,55.050000000000004
7.2,26.400000000000002,52.45
2.0,23.200000000000003,16.05
7.2,59.2,11.5
6.4,48.0,43.35
4.4,70.4,57.0
0.4,28.0,43.35
1.6,12.8,14.75
2.4000000000000004,67.2,19.950000000000003
2.4000000000000004,17.6,23.85
3.6,6.4,31.0
0.8,36.800000000000004,12.8
4.0,15.200000000000001,21.25
4.800000000000001,40.0,47.9
1.2000000000000002,55.2,22.55
2.4000000000000004,37.6,21.25
4.800000000000001,15.200000000000001,47.25
0.8,14.4,10.850000000000001
7.6000000000000005,38.400000000000006,60.9
7.6000000000000005,46.400000000000006,23.2
3.6,52.0,51.15
4.4,57.6,55.050000000000004
0.0,24.8,55.050000000000004
2.8000000000000003,27.200000000000003,65.45
6.4,50.400000000000006,33.6
2.8000000000000003,48.0,52.45
3.6,46.400000000000006,9.55
3.2,64.0,6.95
1.2000000000000002,20.8,57.0
3.6,75.2,58.300000000000004
1.6,44.800000000000004,44.0
0.8,58.400000000000006,49.85
4.0,33.6,45.300000000000004
2.0,52.800000000000004,66.75
4.4,5.6000000000000005,29.05
7.6000000000000005,73.60000000000001,46.6
5.6000000000000005,0.8,32.3
5.2,24.0,45.300000000000004
3.6,11.200000000000001,5.0
0.8,0.0,27.1
6.0,39.2,44.0
5.2,64.0,40.75
5.2,53.6,51.800000000000004
0.0,72.0,19.3
6.800000000000001,59.2,6.3
2.8000000000000003,60.800000000000004,27.75
1.6,13.600000000000001,50.5
4.0,49.6,10.850000000000001
5.2,56.800000000000004,41.4
4.0,0.0,15.4
5.2,32.800000000000004,46.6
8.0,21.6,66.1
6.0,53.6,16.05
0.4,44.800000000000004,44.0
6.800000000000001,0.0,6.3
1.2000000000000002,4.0,62.2
2.4000000000000004,65.60000000000001,25.150000000000002
3.6,44.0,25.150000000000002
0.4,37.6,23.2
4.0,77.60000000000001,32.3
7.2,62.400000000000006,8.9
5.2,35.2,38.800000000000004
6.800000000000001,78.4,44.0
1.6,32.800000000000004,5.0
7.2,41.6,68.7
4.800000000000001,2.4000000000000004,44.65
2.0,21.6,66.75
6.4,74.4,57.65
1.2000000000000002,49.6,69.35000000000001
6.4,11.200000000000001,56.35
1.6,24.8,59.6
8.0,56.800000000000004,8.25
2.8000000000000003,45.6,63.5
5.2,31.200000000000003,53.1
4.4,20.8,51.800000000000004
7.2,52.0,57.0
2.0,21.6,33.6
2.4000000000000004,24.0,19.950000000000003
1.6,57.6,57.65
7.6000000000000005,22.400000000000002,55.7
2.8000000000000003,50.400000000000006,26.45
6.800000000000001,32.0,25.8
5.6000000000000005,29.6,60.9
2.0,20.8,58.95
4.800000000000001,72.8,69.35000000000001
0.4,61.6,64.80000000000001
2.0,70.4,44.65
0.0,19.200000000000003,68.7
0.0,62.400000000000006,54.4
4.4,40.0,18.65
3.6,28.0,55.7
5.6000000000000005,60.0,68.05000000000001
0.0,7.2,56.35
0.0,4.800000000000001,57.65
2.4000000000000004,1.6,32.95
4.800000000000001,49.6,50.5
6.800000000000001,20.8,61.550000000000004
5.6000000000000005,64.0,18.65
6.0,5.6000000000000005,39.45
2.4000000000000004,26.400000000000002,32.95
6.0,25.6,64.15
3.6,64.0,70.0
1.6,61.6,62.85
0.8,58.400000000000006,42.7
1.6,28.8,42.050000000000004
4.4,44.0,46.6
1.2000000000000002,21.6,33.6
2.4000000000000004,76.0,32.95
4.0,33.6,66.1
4.0,35.2,47.9
0.4,50.400000000000006,53.75
0.8,68.8,17.35
6.4,39.2,49.85
5.2,18.400000000000002,27.75
7.6000000000000005,33.6,14.1
4.4,76.80000000000001,69.35000000000001
0.4,69.60000000000001,40.75
6.800000000000001,24.0,48.550000000000004
2.0,37.6,37.5
8.0,25.6,68.7
4.800000000000001,64.0,32.3
3.6,5.6000000000000005,21.25
4.800000000000001,13.600000000000001,64.15
5.6000000000000005,6.4,67.4
7.2,32.0,51.800000000000004
0.8,53.6,32.3
4.4,35.2,6.3
1.2000000000000002,74.4,49.2
5.6000000000000005,20.0,38.800000000000004
3.2,21.6,20.6
3.6,80.0,25.150000000000002
7.2,64.0,26.45
1.6,30.400000000000002,18.65
1.2000000000000002,78.4,58.95
2.0,58.400000000000006,10.2
7.2,54.400000000000006,62.85
5.2,29.6,66.75
8.0,28.0,16.700000000000003
4.0,14.4,52.45
0.8,44.0,29.05
2.0,14.4,45.300000000000004
2.0,43.2,41.4
2.8000000000000003,69.60000000000001,5.0
7.2,44.0,27.1
1.6,45.6,18.65
7.2,77.60000000000001,20.6
5.6000000000000005,42.400000000000006,11.5
4.0,70.4,36.2
0.4,13.600000000000001,49.2
4.0,46.400000000000006,45.95
3.6,4.800000000000001,40.1
7.6000000000000005,80.0,46.6
0.0,5.6000000000000005,41.4
6.800000000000001,63.2,19.950000000000003
3.2,33.6,65.45
8.0,52.0,66.1
4.4,1.6,57.0
6.0,36.800000000000004,31.650000000000002
4.4,11.200000000000001,29.05
5.2,72.8,7.6
3.6,21.6,18.0
2.8000000000000003,79.2,19.3
4.0,75.2,17.35
4.800000000000001,6.4,12.8
5.2,77.60000000000001,43.35
0.0,6.4,43.35
4.800000000000001,29.6,36.2
0.0,13.600000000000001,67.4
6.0,24.0,22.55
0.4,49.6,23.2
6.4,50.400000000000006,68.05000000000001
2.8000000000000003,52.0,25.150000000000002
4.4,0.0,63.5
7.6000000000000005,44.800000000000004,5.0
5.6000000000000005,48.800000000000004,22.55
4.800000000000001,1.6,56.35
4.0,23.200000000000003,64.15
4.0,16.0,66.75
5.2,64.0,34.25
4.0,48.0,37.5
0.4,75.2,62.2
0.8,8.8,45.300000000000004
4.0,10.4,50.5
7.2,71.2,47.9
2.4000000000000004,63.2,44.0
5.6000000000000005,52.0,63.5
4.0,76.0,70.0
6.4,58.400000000000006,14.1
4.800000000000001,48.0,59.6
8.0,44.0,40.1
6.4,72.8,43.35
1.2000000000000002,0.0,18.65
1.2000000000000002,44.800000000000004,60.25
4.0,6.4,45.300000000000004
2.8000000000000003,18.400000000000002,20.6
7.6000000000000005,36.0,67.4
6.800000000000001,33.6,59.6
3.6,22.400000000000002,47.9
4.800000000000001,72.0,57.0
7.2,42.400000000000006,64.15
5.2,76.0,38.800000000000004
6.0,44.800000000000004,40.75
2.4000000000000004,9.600000000000001,45.300000000000004
3.6,49.6,24.5
6.4,3.2,19.950000000000003
5.2,76.0,11.5
0.8,39.2,55.050000000000004
4.800000000000001,80.0,65.45
0.0,20.0,14.1
1.6,63.2,49.85
3.2,42.400000000000006,66.1
6.800000000000001,22.400000000000002,38.800000000000004
5.6000000000000005,77.60000000000001,51.15
6.800000000000001,15.200000000000001,24.5
3.6,15.200000000000001,5.0
6.0,4.0,70.0
5.6000000000000005,36.0,35.55
6.800000000000001,33.6,18.65
6.4,76.80000000000001,58.95
1.6,16.0,61.550000000000004
4.4,64.0,33.6
4.4,41.6,10.2
2.4000000000000004,3.2,17.35
7.2,23.200000000000003,37.5
4.800000000000001,28.8,59.6
2.0,62.400000000000006,26.45
4.4,53.6,21.900000000000002
5.6000000000000005,54.400000000000006,5.0
4.0,38.400000000000006,8.9
6.0,24.8,42.7
3.2,16.8,59.6
2.8000000000000003,52.0,53.75
0.0,60.0,46.6
5.6000000000000005,41.6,11.5
3.2,52.0,39.45
6.4,0.8,23.2
4.0,7.2,46.6
6.800000000000001,25.6,33.6
6.4,70.4,17.35
3.6,26.400000000000002,53.75
5.6000000000000005,38.400000000000006,12.15
7.2,3.2,38.15
2.0,25.6,18.0
4.800000000000001,75.2,12.8
4.800000000000001,63.2,10.850000000000001
4.800000000000001,2.4000000000000004,37.5
2.8000000000000003,15.200000000000001,5.0
3.2,12.0,32.3
6.4,67.2,21.900000000000002
6.4,2.4000000000000004,53.75
0.8,4.0,22.55
7.2,36.0,37.5
8.0,31.200000000000003,47.25
3.2,19.200000000000003,25.150000000000002
6.0,50.400000000000006,69.35000000000001
6.0,63.2,56.35
1.6,20.8,32.95
7.2,31.200000000000003,58.95
8.0,22.400000000000002,68.7
0.4,75.2,60.25
3.6,32.0,58.95
8.0,21.6,58.95
6.0,6.4,16.05
1.2000000000000002,52.0,29.05
3.6,64.8,65.45
0.4,64.0,68.05000000000001
6.800000000000001,20.0,52.45
7.2,25.6,27.1
7.2,1.6,12.8
6.4,3.2,34.25
1.2000000000000002,38.400000000000006,36.2
7.2,74.4,29.7
8.0,40.0,59.6
4.0,22.400000000000002,18.0
0.8,9.600000000000001,23.85
7.2,22.400000000000002,6.95
2.4000000000000004,36.0,32.95
7.6000000000000005,76.0,51.15
6.800000000000001,38.400000000000006,10.2
6.4,79.2,24.5
1.6,63.2,42.050000000000004
5.2,3.2,69.35000000000001
2.8000000000000003,27.200000000000003,10.850000000000001
3.2,38.400000000000006,34.25
5.6000000000000005,78.4,54.4
6.0,56.0,25.8
3.6,68.8,17.35
2.4000000000000004,13.600000000000001,5.65
6.0,33.6,51.15
7.6000000000000005,64.8,19.3
8.0,56.800000000000004,19.950000000000003
2.4000000000000004,8.8,23.85
0.4,37.6,45.95
2.4000000000000004,32.800000000000004,46.6
5.2,35.2,30.35
0.4,4.800000000000001,30.35
4.0,40.0,5.0
7.2,24.8,21.900000000000002
4.0,71.2,44.0
6.0,23.200000000000003,42.050000000000004
3.2,8.8,19.3
0.8,6.4,17.35
7.2,71.2,68.7
5.6000000000000005,5.6000000000000005,24.5
6.4,66.4,40.1
4.800000000000001,4.800000000000001,62.2
6.800000000000001,56.0,45.300000000000004
2.0,32.800000000000004,26.45
7.2,64.8,33.6
0.8,21.6,25.8
7.2,45.6,57.0
5.6000000000000005,2.4000000000000004,68.7
1.2000000000000002,68.0,53.1
6.0,14.4,21.25
1.2000000000000002,20.8,36.2
4.800000000000001,50.400000000000006,52.45
0.0,63.2,34.900000000000006
7.6000000000000005,27.200000000000003,66.75
7.2,20.8,15.4
4.4,58.400000000000006,31.0
0.8,5.6000000000000005,45.300000000000004
1.6,72.0,69.35000000000001
4.4,63.2,46.6
2.0,50.400000000000006,16.05
0.4,12.0,43.35
0.0,44.800000000000004,38.800000000000004
3.2,72.0,64.80000000000001
2.8000000000000003,36.0,26.45
6.800000000000001,4.0,19.3
0.0,72.0,44.65
6.4,46.400000000000006,57.0
3.2,49.6,7.6
4.800000000000001,45.6,19.950000000000003
2.8000000000000003,6.4,30.35
2.4000000000000004,50.400000000000006,5.0
0.4,0.8,31.0
8.0,56.800000000000004,53.1
5.2,16.8,17.35
7.6000000000000005,76.0,17.35
0.0,60.800000000000004,62.85
2.4000000000000004,66.4,28.400000000000002
0.4,24.8,38.15
5.2,4.800000000000001,60.25
3.6,53.6,63.5
6.4,16.0,47.25
0.0,40.800000000000004,5.65
3.2,52.800000000000004,54.4
1.2000000000000002,16.0,60.25
2.8000000000000003,44.800000000000004,5.65
5.2,67.2,11.5
2.4000000000000004,37.6,23.85
2.4000000000000004,44.800000000000004,51.15
0.0,33.6,55.7
6.800000000000001,11.200000000000001,5.65
2.8000000000000003,4.0,38.15
2.4000000000000004,72.8,37.5
3.6,40.0,49.2
8.0,66.4,44.65
2.8000000000000003,16.8,22.55
5.2,5.6000000000000005,68.05000000000001
0.4,42.400000000000006,21.25
0.8,12.8,63.5
7.2,11.200000000000001,62.2
1.6,71.2,44.65
0.4,72.8,21.900000000000002
2.8000000000000003,32.0,65.45
0.8,52.800000000000004,53.75
6.4,70.4,25.8
7.2,32.0,33.6
4.0,44.0,57.0
6.0,0.8,29.7
2.8000000000000003,64.0,18.65
3.6,12.0,27.1
0.0,12.0,64.15
7.2,67.2,40.1
0.0,69.60000000000001,39.45
2.0,74.4,51.15
7.2,20.0,10.850000000000001
0.0,56.800000000000004,57.0
1.6,23.200000000000003,44.0
0.8,52.800000000000004,62.85
1.6,13.600000000000001,45.95
0.0,64.0,53.1
1.6,31.200000000000003,37.5
8.0,10.4,23.85
0.8,51.2,28.400000000000002
1.6,56.800000000000004,14.1
0.0,63.2,57.0
2.4000000000000004,66.4,50.5
5.6000000000000005,61.6,57.65
0.4,80.0,55.050000000000004
0.0,35.2,60.25
6.0,44.0,32.95
2.8000000000000003,14.4,46.6
1.6,41.6,31.0
5.6000000000000005,68.0,20.6
3.6,16.0,16.05
5.6000000000000005,78.4,53.75
6.0,72.0,44.65
7.2,51.2,50.5
3.2,40.0,37.5
1.6,58.400000000000006,53.75
6.4,80.0,64.15
4.4,19.200000000000003,32.3
1.6,8.0,38.15
2.0,19.200000000000003,27.1
7.6000000000000005,55.2,20.6
6.0,20.8,60.9
6.800000000000001,41.6,5.65
2.4000000000000004,17.6,53.1
5.6000000000000005,15.200000000000001,60.25
6.800000000000001,46.400000000000006,66.75
0.8,4.800000000000001,49.85
1.2000000000000002,4.0,49.85
6.800000000000001,24.0,43.35
2.0,12.8,40.1
4.0,0.0,60.9
2.8000000000000003,20.0,61.550000000000004
8.0,64.0,66.75
3.2,11.200000000000001,36.85
5.6000000000000005,65.60000000000001,12.8
6.4,52.0,45.95
2.8000000000000003,52.0,7.6
0.4,7.2,15.4
4.4,52.0,27.1
5.2,63.2,68.7
0.8,0.8,27.1
4.800000000000001,48.800000000000004,27.75
3.6,52.800000000000004,15.4
6.800000000000001,36.800000000000004,66.1
7.6000000000000005,55.2,36.85
0.0,7.2,61.550000000000004
0.0,67.2,50.5
0.4,75.2,17.35
8.0,48.0,47.9
7.6000000000000005,28.0,10.850000000000001
0.4,46.400000000000006,16.05
0.8,18.400000000000002,16.700000000000003
2.8000000000000003,26.400000000000002,53.75
0.4,52.0,21.900000000000002
7.2,8.0,27.1
3.6,11.200000000000001,7.6
8.0,44.0,51.800000000000004
3.2,64.8,26.45
6.800000000000001,47.2,62.85
5.6000000000000005,44.0,27.75
6.0,31.200000000000003,36.2
3.2,24.8,31.650000000000002
6.0,22.400000000000002,36.2
6.0,37.6,68.7
2.4000000000000004,13.600000000000001,14.1
7.2,2.4000000000000004,19.3
8.0,56.0,58.95
6.4,24.8,66.75
1.6,72.8,22.55
2.0,12.8,51.15
1.6,79.2,55.050000000000004
1.6,26.400000000000002,21.900000000000002
7.2,52.0,70.0
3.2,32.800000000000004,11.5
6.0,44.800000000000004,53.75
4.4,62.400000000000006,69.35000000000001
1.2000000000000002,2.4000000000000004,29.7
6.0,14.4,54.4
1.6,1.6,67.4
5.6000000000000005,49.6,34.25
6.4,13.600000000000001,21.25
8.0,40.0,69.35000000000001
4.4,45.6,49.2
8.0,10.4,14.75
5.2,56.0,43.35
1.2000000000000002,77.60000000000001,16.700000000000003
0.8,28.0,42.050000000000004
1.6,44.800000000000004,18.0
4.800000000000001,44.800000000000004,19.950000000000003
2.4000000000000004,45.6,6.3
4.800000000000001,44.0,39.45
4.800000000000001,41.6,61.550000000000004
1.6,7.2,36.2
4.0,28.0,38.15
